War,-39.21962642669678,60.79119873046875,64.69975471496582,-34.54521656036377,18.927481412887573,-36.4302921295166,-42.047221183776855,46.767635345458984,-7.636251211166382,9.507978320121765,-12.912241168320179,-20.914302825927734,62.24721050262451,27.83628749847412,-1.214622974395752,-73.75110244750977,22.513009071350098,-40.804397106170654,-53.77688217163086,16.541038036346436,66.1773452758789,1.7455706596374512,46.3167724609375,17.799431085586548,21.7616286277771,-30.892953872680664,-3.4885644912719727,-48.12638282775879,24.796713829040527,3.253683567047119,13.72859811782837,62.286916732788086,-32.17141151428223,-8.05121660232544,10.506326913833618,46.065507888793945,23.668073654174805,43.17456316947937,-29.375927209854126,-12.330050945281982,-94.33336639404297,-63.54814910888672,28.168977737426758,-38.36070537567139,23.164841651916504,-10.44966435432434,40.90115034580231,-17.716588973999023,-1.311909794807434,-125.48616027832031,-2.059223175048828,-4.051642417907715,31.56385040283203,203.15581512451172,-46.187899112701416,-407.5180969238281,-41.33407402038574,-43.40104961395264,293.45050048828125,79.99357223510742,1.4341497421264648,107.1624526977539,-13.897865295410156,-13.358085632324219,151.81366729736328,20.8748881816864,85.70257377624512,4.76915168762207,37.545217514038086,-56.79289531707764,11.237495422363281,-58.21612739562988,9.553821563720703,-16.75447177886963,31.81209659576416,-0.39330387115478516,6.245302200317383,-11.446468353271484,-161.78577041625977,42.48515319824219,145.86997985839844,23.359622955322266,-90.64231872558594,33.59004878997803,-177.32335662841797,7.475267827510834,30.17725944519043,-43.32203245162964,-10.55346965789795,-46.72933864593506,-5.475897789001465,-38.872127532958984,-56.23325157165527,2.673280119895935,-152.80212783813477,13.310922145843506,-71.15207099914551,-61.546443939208984,100.42506408691406,14.798645734786987
Logic,-23.762309312820435,34.41765546798706,45.070438861846924,-44.88024926185608,-27.469900131225586,32.05076029896736,-13.165643393993378,15.510557651519775,10.249802589416504,-22.393065214157104,-21.413390517234802,-15.428431510925293,49.86168670654297,29.67782711982727,28.3721022605896,-10.2982816696167,-5.5635024309158325,24.613095000386238,-32.72450828552246,9.394997596740723,19.085131645202637,-9.656825065612793,14.446132183074951,1.4111796617507935,23.214056968688965,28.57643413543701,-8.705701053142548,-61.22992476820946,24.285117864608765,-9.148154258728027,4.283426761627197,71.84011936187744,-15.053970336914062,-12.987816452980042,9.817698240280151,24.952725887298584,-3.9895297288894653,25.597752571105957,-1.3892879486083984,-13.688888549804688,-49.170552253723145,-19.607706546783447,-17.859172701835632,-76.73958539962769,2.5173388719558716,19.645522475242615,14.241373062133789,-15.24288535118103,-19.486232578754425,-96.76967573165894,17.939891815185547,-11.385661363601685,12.73228669166565,119.74538803100586,-15.77088975906372,-252.2157688140869,10.592670440673828,-19.30869698524475,188.8202610015869,54.36460590362549,-1.7998161315917969,146.04098415374756,-18.33950662612915,10.014873623847961,103.93146848678589,13.137864649295807,53.89280903339386,0.8017158508300781,31.209763765335083,-60.65349233150482,-22.52917492389679,-58.896458864212036,4.468305349349976,-20.79318332672119,27.700939893722534,5.869339346885681,-21.21177864074707,-26.663419246673584,-91.73302173614502,5.802799262106419,69.03122568130493,2.5170748233795166,-89.14470720291138,18.475988030433655,-188.1999158859253,-21.720565915107727,34.61949300765991,0.4616208076477051,-45.05698275566101,-22.165717601776123,-10.256722927093506,-19.993732929229736,7.145108222961426,-7.680117249488831,-45.435543060302734,7.434362411499023,-31.617604732513428,-51.481465339660645,67.23934841156006,5.543187975883484
Animals,-23.624024391174316,87.05009317398071,98.38821971416473,-31.066711395978928,23.93712615966797,96.18225240707397,-65.93438565731049,1.854011744260788,2.928327739238739,11.144268125295639,-18.43560039997101,-28.456578731536865,104.27138876914978,19.796039581298828,9.76821231842041,-87.24629694223404,102.85334396362305,39.7885482609272,-105.01631709933281,92.98924160003662,64.51793557405472,-4.21856227517128,81.31495881080627,-35.51150989532471,41.884331703186035,-64.56407380104065,-42.71653628349304,-106.85053640604019,-0.5453199148178101,-66.71710085868835,-24.37951448559761,111.98266780376434,-37.39443016052246,1.144523799419403,37.43903061747551,56.225184082984924,-2.8114390075206757,67.63564437627792,-26.90977919101715,-58.43008238077164,-155.29363882541656,-28.762863755226135,37.490272760391235,-67.94752383232117,-16.414958477020264,-7.046169921755791,44.984089970588684,-51.73167169094086,-22.66418445110321,-176.39205026626587,9.500972151756287,7.697536766529083,59.22142732143402,323.3627905845642,-57.26608747243881,-686.2151641845703,-34.738155126571655,-49.97624850273132,456.55365121364594,118.61368173360825,-31.5972980260849,266.6931586265564,-51.6432626247406,-18.978632032871246,220.9121961593628,-6.073097288608551,108.66251349449158,38.26431757211685,62.632998168468475,-42.112990498542786,-12.599167495965958,-79.3423981666565,-3.2253551185131073,-95.48666366934776,60.15116727352142,-4.245178997516632,-8.733269035816193,14.676952838897705,-247.75934505462646,12.154301017522812,136.2362254858017,12.93395684659481,-133.29392564296722,43.73304033279419,-402.9237337112427,-18.264602571725845,-14.319287061691284,-96.1796464920044,-24.239457696676254,-116.7982183098793,3.0575769245624542,-61.78493809700012,-5.498418688774109,5.069509506225586,-187.48315739631653,3.8139235973358154,-117.09323787689209,-119.65125045180321,149.59366476535797,66.80194735527039
Ancient_history,-43.201369762420654,68.94609308242798,5.838201999664307,-23.30660331249237,16.26190733909607,-10.146420240402222,-29.900537848472595,16.20914328098297,-8.417718410491943,0.42654573917388916,6.240070581436157,-15.300602316856384,35.47091341018677,39.76522469520569,1.3080923557281494,-5.933697462081909,17.525832414627075,-5.555602729320526,7.842104434967041,-20.332050681114197,42.030978202819824,-0.6471740007400513,13.407508134841919,1.8670586347579956,24.31706142425537,16.864158153533936,-4.317460626363754,-43.727110624313354,-11.25797587633133,-22.22200047969818,10.48970890045166,33.91092014312744,-15.769606113433838,-2.5586286783218384,27.58737277984619,23.28249955177307,23.854087352752686,34.79045367240906,0.05044306814670563,-46.25232195854187,-17.72106444835663,-54.07745313644409,-6.858711242675781,-55.357770919799805,10.392922520637512,8.051441431045532,-17.38871067762375,-3.9431092143058777,-14.1476149559021,-81.13366293907166,0.7505748569965363,0.9441411793231964,22.756421267986298,115.62163591384888,-22.559530586004257,-186.67684268951416,-33.52706527709961,7.624516010284424,148.16053867340088,38.265252113342285,-29.457908511161804,97.59156894683838,-19.176638513803482,49.663087129592896,73.33515930175781,-18.03559771180153,77.14462471008301,11.293847188353539,13.15068006515503,-56.64900302886963,-16.52672690153122,-14.742266654968262,27.384820103645325,6.265751123428345,19.117096662521362,10.412225246429443,-3.992194890975952,-16.68339043855667,-60.18320441246033,7.032538294792175,56.41518235206604,-3.7755603790283203,-52.36125087738037,14.930507600307465,-119.79898500442505,-12.913246631622314,34.90730953216553,-19.072351217269897,-5.76045835018158,-0.15687286853790283,-4.690556317567825,-10.097168445587158,-9.558062076568604,12.244826793670654,-53.23775768280029,-32.99405646324158,-49.33527374267578,-47.48411297798157,56.317617416381836,19.134198784828186
Gods_and_goddesses,-5.077835142612457,10.647221088409424,10.43516081571579,-3.3601324558258057,0.592991054058075,-3.3614396154880524,0.6641100645065308,2.5969226956367493,-2.3626110553741455,2.8471678495407104,4.067094625905156,-7.23465833067894,3.8141202330589294,5.571123817935586,-0.22202761471271515,-3.3198342323303223,3.91855388879776,1.329696536064148,-3.98675000667572,-0.9604269862174988,7.175678968429565,-4.212986707687378,0.5810260772705078,1.3798014223575592,2.1309871673583984,-2.207066059112549,-2.100809097290039,-4.5761107206344604,-2.119018793106079,-1.133144199848175,1.968504160642624,6.772890731692314,-6.317439153790474,-3.8503572940826416,0.7974168658256531,5.644507169723511,2.88716322183609,3.857953280210495,-6.895527184009552,-0.5587230920791626,-8.715090155601501,-4.307958677411079,-0.7392880916595459,-8.44581551849842,4.185756325721741,4.606040358543396,2.000723958015442,-2.38120698928833,-2.844757854938507,-16.281186938285828,3.4661023020744324,2.212093949317932,2.6031170189380646,20.625534772872925,-4.36740517616272,-39.79277992248535,-6.289885520935059,-0.8242830783128738,33.27246642112732,10.333669662475586,-2.962166905403137,20.91791534423828,-3.8116728961467743,6.31561079621315,16.541539669036865,-0.7659609317779541,15.005809113383293,-3.5356999337673187,3.4536361694335938,-10.285264253616333,0.3566400408744812,-7.981111466884613,5.457599997520447,4.308808013796806,5.241305112838745,0.5609130263328552,0.1260780692100525,-5.362294688820839,-16.942638635635376,4.179182678461075,11.32203495502472,1.5878450237214565,-8.953419923782349,4.987573742866516,-25.656010627746582,0.4674728810787201,5.808037340641022,-4.031450629234314,-2.7964648604393005,-3.475380778312683,-3.6135361194610596,-6.760980576276779,-7.5632564425468445,2.0978596583008766,-5.658647060394287,1.060606837272644,-10.571553893387318,-12.859679222106934,9.142301887273788,2.119821071624756
Religion,-49.06564939022064,120.18699145317078,36.79542684555054,-39.86489650607109,-31.41725927591324,74.47327959537506,-55.843093156814575,61.22183310985565,-58.60664200782776,48.07821914181113,-6.467016935348511,-29.792431950569153,123.67538678646088,45.46661841869354,46.09200435876846,-41.04286289215088,35.009430795907974,61.052213191986084,-36.17924201488495,-32.26363784074783,72.34948188066483,-15.220437169075012,57.45883232355118,-13.966274976730347,85.4416856765747,-1.5000838041305542,-26.267155036330223,-137.07539296150208,-8.102389067411423,-83.6789590716362,-5.552971303462982,110.68664109706879,-35.00377309322357,-64.1373143196106,86.75222086906433,84.77889025211334,-8.441225409507751,41.33534288406372,-2.6964457035064697,-37.833939909935,-46.59386122226715,-81.62396687269211,10.988044738769531,-29.623838037252426,-58.843533128499985,-43.8319126367569,59.17301042377949,-5.3338799476623535,18.369441986083984,-147.153666973114,-6.0152687728405,-14.049153089523315,30.5534245967865,266.4144911766052,-44.85797619819641,-514.8779487609863,-1.2887723445892334,-20.59843397140503,383.9726371765137,123.96432828903198,-61.8932569026947,244.69501161575317,-53.005301117897034,65.94599735736847,147.55317902565002,-19.8128704726696,136.1882621794939,53.70890212059021,34.81569695472717,-82.58226895332336,-25.445956736803055,-57.24883544445038,-6.560737133026123,-32.877012729644775,53.76256501674652,47.98275005817413,-38.193153738975525,2.872359573841095,-129.98031163215637,-21.63392087817192,132.60196375846863,-48.3987095952034,-101.09403562545776,4.263872265815735,-358.05813932418823,-28.21418422460556,-18.832338750362396,-45.799338817596436,-18.280540570616722,-36.18750360608101,14.906930327415466,-5.375926107168198,22.265512228012085,-75.1116674542427,-124.58457517623901,-60.49201941490173,-138.40433299541473,-88.48798215389252,141.39634132385254,53.24856787919998
Domesticated_animals,-15.413511514663696,37.31962579488754,57.066352903842926,3.6056275367736816,6.853901147842407,45.963781505823135,-38.97142004966736,11.608907461166382,3.7304515838623047,15.279715538024902,-17.917309045791626,-8.140741467475891,42.62525224685669,35.05591341853142,-12.759862899780273,-43.46400964260101,49.49224615097046,-14.68297255039215,-32.45876932144165,24.756462574005127,44.87923502922058,8.659665763378143,64.68662440776825,-10.47911787033081,0.31964534521102905,-41.30230760574341,-9.7698375582695,-42.07324981689453,-4.497354745864868,-32.557859659194946,-39.97611790895462,28.551867723464966,-6.386119961738586,1.5151515007019043,15.934313774108887,19.21553635597229,22.15965634584427,38.45893341302872,-19.783234357833862,-33.81552314758301,-78.81188595294952,-38.12505292892456,6.586308091878891,-38.302669525146484,17.866153478622437,16.131104230880737,43.04810833930969,-26.15046924352646,-8.242064356803894,-58.306784987449646,-3.5857982635498047,2.139069437980652,26.820030719041824,138.86669826507568,-45.36859703063965,-347.5280113220215,-45.707840755581856,-54.11834740638733,237.0823574066162,70.87709975242615,-27.564583837985992,123.22525072097778,-26.31714618206024,-30.0749534368515,91.40790224075317,-8.111353754997253,21.553066968917847,26.221134305000305,40.11106359958649,-4.6195865869522095,-16.300470113754272,-59.039142370224,1.5436161756515503,-63.02397704124451,34.59574118256569,-14.860119879245758,8.415095448493958,30.038065314292908,-126.56077337265015,20.74001717567444,59.090605199337006,-12.855623841285706,-68.75121307373047,18.065169155597687,-187.6912591457367,5.2966413497924805,-0.6081256866455078,-43.567036390304565,-4.351823329925537,-50.26222091913223,21.871032238006592,-24.455572247505188,-28.26065558195114,34.47001314163208,-110.3351149559021,37.232386469841,-60.48166432976723,-60.4005540907383,83.83258295059204,46.36710548400879
Pets,-11.522666096687317,18.076575219631195,44.26451164484024,-8.684424638748169,4.260466456413269,39.9927681684494,-16.931774377822876,22.720972776412964,1.9344286918640137,7.072940349578857,3.895925283432007,2.7341105937957764,27.117104291915894,20.431160420179367,-7.556835412979126,-42.26934635639191,45.74922728538513,-9.388951659202576,-16.731751084327698,9.491934061050415,53.76116633415222,8.030960738658905,46.5630646944046,-0.2814197540283203,9.903058588504791,-22.119765520095825,-12.78245085477829,-22.90614652633667,4.651850521564484,-28.09528136253357,-18.42850762605667,6.218210935592651,7.5215548276901245,13.545620054006577,12.978291511535645,19.08074450492859,32.59353691339493,35.37091863155365,-14.762114763259888,-22.179099559783936,-42.720680594444275,-31.325279712677002,25.003845423460007,-26.650105237960815,36.98565626144409,15.442282915115356,24.387912034988403,-27.00909847021103,-2.231270670890808,-55.01588773727417,-6.445343017578125,-0.6282790303230286,15.697421073913574,115.36828660964966,-37.72232532501221,-278.4740810394287,-52.51592969894409,-29.390684366226196,182.8337345123291,48.91950964927673,-28.34650358557701,81.30953550338745,-29.755932688713074,-0.822733998298645,58.88248300552368,-10.759278774261475,14.124391317367554,5.402212738990784,33.60227882862091,-4.619451999664307,-11.982361316680908,-71.5305073261261,-13.230420231819153,-41.05875301361084,39.4597407579422,-13.844114065170288,13.474786579608917,8.379660487174988,-97.778883934021,23.52728796005249,61.16481041908264,8.898186445236206,-49.18317794799805,23.785141199827194,-123.37713193893433,-10.45606517791748,12.138755321502686,-30.29889488220215,1.848097801208496,-49.832647264003754,10.950708150863647,-20.673917651176453,-20.3366157412529,22.96043825149536,-93.07794833183289,25.413850903511047,-31.242303043603897,-29.490080624818802,64.81302833557129,27.18485379219055
Ethics,-68.99879837036133,141.45845317840576,20.841453820466995,-17.123743921518326,10.885565489530563,6.685842454433441,-38.83114351332188,33.26368737220764,-29.06642585992813,18.17944622039795,16.033217795193195,-57.91904920339584,71.34905558824539,71.37756025791168,28.419678449630737,1.8059768229722977,63.04021203517914,-3.2949047088623047,-15.731131792068481,1.4744343757629395,38.56036925315857,0.4378073215484619,27.318327605724335,5.6487352550029755,32.622257113456726,-5.799546241760254,-8.019230484962463,-55.3836255967617,-45.08554744720459,-28.22749464213848,42.3942449092865,69.36091613769531,-58.88707613945007,-18.77889621257782,44.71045625209808,50.896342396736145,22.278692722320557,42.6080504655838,-14.965751022100449,-40.3308539390564,-40.993080854415894,-128.89150893688202,-28.944526731967926,-83.0897046327591,21.145995378494263,19.34995323419571,16.024267077445984,-0.7674740552902222,-2.1702407002449036,-114.33450603485107,23.184888243675232,-16.58221709728241,34.37173184752464,211.76257705688477,-95.46761368215084,-473.07637310028076,-72.45147550106049,-45.99705111980438,308.5603823661804,84.98081994056702,-50.16974884271622,186.3351519703865,-3.1687021255493164,81.17030477523804,185.12371706962585,-26.354611963033676,150.7848916053772,-32.54606771469116,51.50152575969696,-125.03087225556374,-17.476253032684326,-18.55610990524292,50.183430910110474,29.720159888267517,43.46504509449005,-14.081411361694336,15.00737527012825,9.661571234464645,-101.84402656555176,18.451887726783752,114.3320722579956,8.11596029996872,-94.84139597415924,38.686676144599915,-218.94375157356262,-21.598198413848877,64.9491038620472,-49.32998040318489,-0.5105326771736145,-43.00750994682312,-16.551179587841034,-105.9774722456932,-71.4693996310234,24.40425741672516,-119.4226404428482,-62.13100457191467,-129.44629871845245,-139.00129398703575,140.4787449836731,21.801040679216385
History,0.06490755081176758,41.96674728393555,46.906723976135254,-22.543616771697998,-11.761516094207764,36.65305519104004,-18.22019600868225,-18.247098922729492,9.738507509231567,-23.588764667510986,-4.6480772495269775,-9.369268774986267,43.49807643890381,10.349491357803345,13.102237939834595,-17.64731216430664,23.88450336456299,40.62783861160278,-33.821534633636475,52.8900990486145,32.94886016845703,-19.751799821853638,-5.669993042945862,-30.245360851287842,15.953104496002197,-5.97266697883606,-2.978766441345215,-56.09546661376953,-14.66620647907257,-8.671742379665375,2.061145067214966,32.90980052947998,-40.902971506118774,-18.619259357452393,5.295199632644653,18.39130401611328,-16.094087839126587,20.096683502197266,-2.6869208216667175,-15.969345211982727,-64.22112846374512,3.6214048266410828,-4.418058395385742,-45.81772232055664,-13.652439594268799,-13.220727443695068,28.077835083007812,-20.489094734191895,-6.1068748235702515,-71.58152961730957,29.291126251220703,1.8349595069885254,39.76961898803711,111.07066345214844,-3.536120891571045,-260.3474426269531,10.503023624420166,-2.214491367340088,147.2699203491211,69.62833786010742,-6.312572956085205,127.59236907958984,-33.41753101348877,-17.77705156803131,110.77594757080078,3.457803249359131,61.311119079589844,17.703306198120117,25.057058334350586,-33.08905792236328,-14.409997701644897,-18.964365363121033,5.282402873039246,-19.645384311676025,10.076334297657013,4.029322564601898,-3.8704559803009033,-17.2808358669281,-99.33797454833984,12.476603031158447,43.12437057495117,-2.7852163314819336,-52.53060340881348,0.8274508863687515,-184.744384765625,-5.208940505981445,0.5844082832336426,-19.092730045318604,-12.435104370117188,-28.675222396850586,-27.44652223587036,-19.14845848083496,-0.17880964279174805,-1.3369131088256836,-52.53890800476074,-21.44758176803589,-60.20512008666992,-62.33013343811035,46.66974353790283,18.909363746643066
