Logic,Gods_and_goddesses,167.7681216404668
Theology,Gods_and_goddesses,107.20387493681031
Gods_and_goddesses,Gods_and_goddesses,41.81630843079438
Mathematicians,Gods_and_goddesses,35.08915816380264
Animals,Gods_and_goddesses,26.744596949780767
Logic,War,141.751288948536
Theology,War,49.723227835463824
Animals,War,27.457505126400694
Mathematicians,War,22.22668603364906
Gods_and_goddesses,War,14.504175843683953
Logic,Ethics,131.26258975870186
Animals,Ethics,55.881473351175785
Theology,Ethics,44.20329466583251
Philosophy,Ethics,28.868980973716848
Mathematicians,Ethics,19.560525279129607
Logic,Ancient_history,106.58261801667227
Theology,Ancient_history,30.681137110718403
Animals,Ancient_history,29.673290879628297
Gods_and_goddesses,Ancient_history,26.90037128153257
Mathematicians,Ancient_history,20.512063383417235
Gods_and_goddesses,Animals,163.8607522473844
Philosophers,Animals,124.99621408765113
Pets,Animals,93.30996254550368
War,Animals,88.60375390359181
Ethics,Animals,80.83189275587517
Logic,Domesticated_animals,111.3693993886867
Theology,Domesticated_animals,31.749447184063243
Gods_and_goddesses,Domesticated_animals,27.176288781246463
Animals,Domesticated_animals,21.484206437976198
Mathematicians,Domesticated_animals,17.421995800856486
Logic,Mathematicians,78.21351809515158
Gods_and_goddesses,Mathematicians,59.867893800754494
Pets,Mathematicians,31.72788168416731
War,Mathematicians,26.97943289645504
Theology,Mathematicians,21.234675721606227
Gods_and_goddesses,Philosophy,86.82506085869016
Philosophers,Philosophy,61.08532122197741
Animals,Philosophy,50.710255050632654
Pets,Philosophy,38.28633419776857
Logic,Philosophy,37.75641955311622
Logic,History,120.36631564088083
Theology,History,39.956147456178684
Animals,History,39.8838264542015
Gods_and_goddesses,History,22.762298719324633
Mathematicians,History,19.46604399747693
Logic,Religion,91.79445114824148
Animals,Religion,73.89525270545553
Philosophers,Religion,39.64718949769096
Gods_and_goddesses,Religion,34.21754006115427
Theology,Religion,21.69488163288213
Gods_and_goddesses,Mathematics,234.6336583922481
Pets,Mathematics,147.91129284235632
War,Mathematics,143.7899598914133
Ethics,Mathematics,133.7027203218334
Philosophers,Mathematics,129.48286171548546
Logic,Pets,142.76107699391798
Theology,Pets,49.85611059232741
Animals,Pets,30.158181047152326
Mathematicians,Pets,28.154005436329065
Gods_and_goddesses,Pets,14.625219455326135
Gods_and_goddesses,Logic,224.2259017421587
War,Logic,65.79564771778443
Pets,Logic,62.61569395610377
Ethics,Logic,60.030553675198206
Logic,Logic,50.39062735864741
Logic,Philosophers,124.66155673391998
Animals,Philosophers,82.07029997179961
Theology,Philosophers,46.82257308108824
Philosophy,Philosophers,35.30111415569664
Philosophers,Philosophers,32.70468425984384
